Địa phương,Năm,Tổng số,Tiểu học,Trung học cơ sở,Trung học phổ thông
geoId-HPG,2005,157201.0,58518.0,62378.0,36305.0
geoId-HPG,2006,153541.0,56158.0,58473.0,38910.0
geoId-HPG,2007,148439.0,54164.0,54966.0,39309.0
geoId-HPG,2008,142434.0,53495.0,50160.0,38779.0
geoId-HPG,2009,138727.0,56632.0,46694.0,35401.0
geoId-HPG,2010,137043.0,57848.0,43245.0,35950.0
geoId-HPG,2011,132674.0,58516.0,42309.0,31849.0
geoId-HPG,2012,134607.0,61164.0,43166.0,30277.0
geoId-HPG,2013,137344.0,66749.0,42691.0,27904.0
geoId-HPG,2014,141085.0,69618.0,44574.0,26893.0
geoId-HPG,2015,147360.0,74129.0,45579.0,27652.0
geoId-HPG,2016,152430.0,77892.0,47161.0,27377.0
geoId-HPG,2017,159269.0,82127.0,49826.0,27316.0
geoId-HPG,2018,172971.0,89292.0,53493.0,30186.0
geoId-HPG,2019,181517.0,92171.0,56703.0,32643.0
geoId-HPG,2020,187083.0,93641.0,61159.0,32283.0
geoId-HPG,2021,192374.0,95182.0,63768.0,33424.0
geoId-HGG,2004,64630.0,32542.0,24546.0,7542.0
geoId-HGG,2005,62780.0,30805.0,23118.0,8857.0
geoId-HGG,2006,61857.0,30843.0,21711.0,9303.0
geoId-HGG,2007,60225.0,30187.0,20454.0,9584.0
geoId-HGG,2008,57648.0,29781.0,19394.0,8473.0
geoId-HGG,2009,57701.0,30696.0,18664.0,8341.0
geoId-HGG,2010,58588.0,32163.0,18439.0,7986.0
geoId-HGG,2011,58314.0,32268.0,18647.0,7399.0
geoId-HGG,2012,57671.0,29334.0,19585.0,8752.0
geoId-HGG,2013,62609.0,33713.0,20770.0,8126.0
geoId-HGG,2014,62992.0,32956.0,21946.0,8090.0
geoId-HGG,2015,63563.0,33461.0,21553.0,8549.0
geoId-HGG,2016,63702.0,32346.0,22016.0,9340.0
geoId-HGG,2017,64095.0,32057.0,22561.0,9477.0
geoId-HGG,2018,65114.0,33126.0,22196.0,9792.0
geoId-HGG,2019,65569.0,33223.0,22431.0,9915.0
geoId-HGG,2020,66357.0,32691.0,23349.0,10317.0
geoId-HGG,2021,65108.0,32323.0,22150.0,10635.0
geoId-KHA,2004,117251.0,54330.0,45788.0,17133.0
geoId-KHA,2005,117307.0,52001.0,45097.0,20209.0
geoId-KHA,2006,113413.0,49846.0,45183.0,18384.0
geoId-KHA,2007,112209.0,47860.0,42918.0,21431.0
geoId-KHA,2008,108963.0,46432.0,40138.0,22393.0
geoId-KHA,2009,109439.0,49023.0,37580.0,22836.0
geoId-KHA,2010,107907.0,49598.0,35989.0,22320.0
geoId-KHA,2011,103039.0,46023.0,35346.0,21670.0
geoId-KHA,2012,105537.0,49028.0,35582.0,20927.0
geoId-KHA,2013,105940.0,49038.0,36714.0,20188.0
geoId-KHA,2014,106018.0,48637.0,37613.0,19768.0
geoId-KHA,2015,106324.0,49148.0,37285.0,19891.0
geoId-KHA,2016,105464.0,47190.0,37612.0,20662.0
geoId-KHA,2017,106248.0,47873.0,37641.0,20734.0
geoId-KHA,2018,108146.0,50280.0,37096.0,20770.0
geoId-KHA,2019,109143.0,51165.0,37118.0,20860.0
geoId-KHA,2020,109760.0,51126.0,38051.0,20583.0
geoId-KHA,2021,110526.0,54115.0,35765.0,20646.0
geoId-KGG,2004,154691.0,82964.0,54194.0,17533.0
geoId-KGG,2005,151683.0,79633.0,53433.0,18617.0
geoId-KGG,2006,148640.0,76327.0,52179.0,20134.0
geoId-KGG,2007,146174.0,76946.0,48783.0,20445.0
geoId-KGG,2008,142619.0,74623.0,47247.0,20749.0
geoId-KGG,2009,140289.0,77529.0,44475.0,18285.0
geoId-KGG,2010,139551.0,78937.0,42539.0,18075.0
geoId-KGG,2011,138597.0,76995.0,43505.0,18097.0
geoId-KGG,2012,139974.0,76836.0,44539.0,18599.0
geoId-KGG,2013,140737.0,77065.0,45945.0,17727.0
geoId-KGG,2014,142124.0,77377.0,47514.0,17233.0
geoId-KGG,2015,143064.0,77870.0,47104.0,18090.0
geoId-KGG,2016,142108.0,75972.0,47115.0,19021.0
geoId-KGG,2017,143644.0,75987.0,48051.0,19606.0
geoId-KGG,2018,146287.0,79424.0,47215.0,19648.0
geoId-KGG,2019,148953.0,80178.0,48384.0,20391.0
geoId-KGG,2020,150605.0,78556.0,50694.0,21355.0
geoId-KGG,2021,147574.0,77278.0,48698.0,21598.0
geoId-KTM,2004,47679.0,26694.0,15143.0,5842.0
geoId-KTM,2005,49898.0,26238.0,17053.0,6607.0
geoId-KTM,2006,47107.0,23497.0,17413.0,6197.0
geoId-KTM,2007,49776.0,24619.0,18284.0,6873.0
geoId-KTM,2008,49043.0,24369.0,17644.0,7030.0
geoId-KTM,2009,49241.0,24679.0,17647.0,6915.0
geoId-KTM,2010,50209.0,25073.0,17621.0,7515.0
geoId-KTM,2011,50652.0,24977.0,17684.0,7991.0
geoId-KTM,2012,57787.0,32274.0,17933.0,7580.0
geoId-KTM,2013,53295.0,27323.0,18498.0,7474.0
geoId-KTM,2014,53629.0,27463.0,18622.0,7544.0
geoId-KTM,2015,54650.0,28296.0,18628.0,7726.0
geoId-KTM,2016,55234.0,28359.0,19088.0,7787.0
geoId-KTM,2017,56767.0,29135.0,19601.0,8031.0
geoId-KTM,2018,58255.0,30431.0,19929.0,7895.0
geoId-KTM,2019,59428.0,30697.0,20593.0,8138.0
geoId-KTM,2020,61113.0,31140.0,21460.0,8513.0
geoId-KTM,2021,61813.0,31969.0,21470.0,8374.0
geoId-LCU,2004,25344.0,17962.0,5856.0,1526.0
geoId-LCU,2005,27020.0,18659.0,6482.0,1879.0
geoId-LCU,2006,28997.0,19207.0,7513.0,2277.0
geoId-LCU,2007,29863.0,19053.0,8217.0,2593.0
geoId-LCU,2008,31053.0,19293.0,9096.0,2664.0
geoId-LCU,2009,32540.0,19966.0,9927.0,2647.0
geoId-LCU,2010,33764.0,20728.0,10363.0,2673.0
geoId-LCU,2011,35553.0,21746.0,11038.0,2769.0
geoId-LCU,2012,37689.0,22865.0,11870.0,2954.0
geoId-LCU,2013,39814.0,24122.0,12482.0,3210.0
geoId-LCU,2014,41912.0,24925.0,13471.0,3516.0
geoId-LCU,2015,44036.0,25722.0,14554.0,3760.0
geoId-LCU,2016,45679.0,26444.0,15339.0,3896.0
geoId-LCU,2017,47470.0,26817.0,16575.0,4078.0
geoId-LCU,2018,49370.0,27640.0,17382.0,4348.0
geoId-LCU,2019,59050.0,28123.0,18046.0,12881.0
geoId-LCU,2020,52424.0,28366.0,18913.0,5145.0
geoId-LCU,2021,53212.0,28345.0,19407.0,5460.0
geoId-LAN,2004,127364.0,58891.0,48649.0,19824.0
geoId-LAN,2005,123249.0,56433.0,45976.0,20840.0
geoId-LAN,2006,120708.0,55083.0,45112.0,20513.0
geoId-LAN,2007,120367.0,53859.0,43280.0,23228.0
geoId-LAN,2008,120245.0,55831.0,43255.0,21159.0
geoId-LAN,2009,119783.0,56390.0,40260.0,23133.0
geoId-LAN,2010,122097.0,58524.0,39640.0,23933.0
geoId-LAN,2011,121255.0,59054.0,39398.0,22803.0
geoId-LAN,2012,122310.0,59916.0,39288.0,23106.0
geoId-LAN,2013,123746.0,61392.0,40859.0,21495.0
geoId-LAN,2014,125751.0,61377.0,43530.0,20844.0
geoId-LAN,2015,128321.0,63162.0,44355.0,20804.0
geoId-LAN,2016,129277.0,62011.0,45392.0,21874.0
geoId-LAN,2017,132061.0,63117.0,46355.0,22589.0
geoId-LAN,2018,135333.0,66153.0,45675.0,23505.0
geoId-LAN,2019,137891.0,67017.0,46750.0,24124.0
geoId-LAN,2020,139921.0,65887.0,49225.0,24809.0
geoId-LAN,2021,139619.0,67022.0,47977.0,24620.0
geoId-LCI,2004,65603.0,34118.0,24714.0,6771.0
geoId-LCI,2005,64877.0,31861.0,24929.0,8087.0
geoId-LCI,2006,64492.0,30854.0,24616.0,9022.0
geoId-LCI,2007,62124.0,30103.0,23240.0,8781.0
geoId-LCI,2008,59406.0,28997.0,22103.0,8306.0
geoId-LCI,2009,57724.0,28631.0,21332.0,7761.0
geoId-LCI,2010,60463.0,31901.0,20484.0,8078.0
geoId-LCI,2011,60155.0,30989.0,20780.0,8386.0
geoId-LCI,2012,59901.0,31318.0,20380.0,8203.0
geoId-LCI,2013,61964.0,33131.0,20669.0,8164.0
geoId-LCI,2014,62788.0,33544.0,21166.0,8078.0
geoId-LCI,2015,65310.0,35233.0,21809.0,8268.0
geoId-LCI,2016,67119.0,35957.0,22532.0,8630.0
geoId-LCI,2017,69325.0,36656.0,23654.0,9015.0
geoId-LCI,2018,71383.0,38005.0,24324.0,9054.0
geoId-LCI,2019,74196.0,39070.0,25569.0,9557.0
geoId-LCI,2020,76582.0,39614.0,26768.0,10200.0
geoId-LCI,2021,78955.0,40451.0,27721.0,10783.0
geoId-LDG,2004,132338.0,63426.0,47598.0,21314.0
geoId-LDG,2005,134396.0,61616.0,49095.0,23685.0
geoId-LDG,2006,128759.0,59754.0,47457.0,21548.0
geoId-LDG,2007,135332.0,58564.0,51154.0,25614.0
geoId-LDG,2008,129482.0,56843.0,48289.0,24350.0
geoId-LDG,2009,128680.0,56337.0,45983.0,26360.0
geoId-LDG,2010,122124.0,51000.0,44147.0,26977.0
geoId-LDG,2011,125876.0,56580.0,42724.0,26572.0
geoId-LDG,2012,120518.0,52643.0,41608.0,26267.0
geoId-LDG,2013,122768.0,54941.0,42862.0,24965.0
geoId-LDG,2014,122874.0,56206.0,42345.0,24323.0
geoId-LDG,2015,122741.0,58054.0,40280.0,24407.0
geoId-LDG,2016,122717.0,57561.0,40596.0,24560.0
geoId-LDG,2017,123559.0,58988.0,40837.0,23734.0
geoId-LDG,2018,126820.0,61612.0,41790.0,23418.0
geoId-LDG,2019,129430.0,62246.0,43567.0,23617.0
geoId-LDG,2020,131456.0,62145.0,45238.0,24073.0
geoId-LDG,2021,134307.0,65076.0,44668.0,24563.0
geoId-LSN,2004,88434.0,38034.0,35887.0,14513.0
geoId-LSN,2005,85805.0,34151.0,35218.0,16436.0
geoId-LSN,2006,79533.0,30967.0,33372.0,15194.0
geoId-LSN,2007,76819.0,29250.0,30922.0,16647.0
geoId-LSN,2008,71847.0,27827.0,28299.0,15721.0
geoId-LSN,2009,68975.0,27573.0,25923.0,15479.0
geoId-LSN,2010,66334.0,27774.0,23081.0,15479.0
geoId-LSN,2011,64886.0,27440.0,22313.0,15133.0
geoId-LSN,2012,63598.0,27296.0,21524.0,14778.0
geoId-LSN,2013,62726.0,27894.0,20914.0,13918.0
geoId-LSN,2014,62238.0,27677.0,21264.0,13297.0
geoId-LSN,2015,62758.0,28207.0,21373.0,13178.0
geoId-LSN,2016,63419.0,29176.0,21455.0,12788.0
geoId-LSN,2017,64669.0,30327.0,21613.0,12729.0
geoId-LSN,2018,66902.0,32356.0,21719.0,12827.0
geoId-LSN,2019,72245.0,33911.0,21684.0,16650.0
geoId-LSN,2020,70246.0,34835.0,22426.0,12985.0
geoId-LSN,2021,71604.0,35279.0,23468.0,12857.0
geoId-NDH,2004,189202.0,80142.0,80428.0,28632.0
geoId-NDH,2005,182350.0,74451.0,75232.0,32667.0
geoId-NDH,2006,178661.0,73944.0,71237.0,33480.0
geoId-NDH,2007,169907.0,68092.0,66505.0,35310.0
geoId-NDH,2008,164661.0,66467.0,62054.0,36140.0
geoId-NDH,2009,160289.0,65755.0,58936.0,35598.0
geoId-NDH,2010,155455.0,65405.0,54343.0,35707.0
geoId-NDH,2011,153508.0,63584.0,53314.0,36610.0
geoId-NDH,2012,149252.0,64600.0,51881.0,32771.0
geoId-NDH,2013,148151.0,65976.0,50830.0,31345.0
geoId-NDH,2014,147277.0,66923.0,50993.0,29361.0
geoId-NDH,2015,147473.0,68951.0,49833.0,28689.0
geoId-NDH,2016,147545.0,70213.0,49667.0,27665.0
geoId-NDH,2017,149168.0,71137.0,50479.0,27552.0
geoId-NDH,2018,154549.0,75527.0,50959.0,28063.0
geoId-NDH,2019,157785.0,76279.0,52991.0,28515.0
geoId-NDH,2020,162149.0,78536.0,55210.0,28403.0
geoId-NDH,2021,165874.0,81095.0,55531.0,29248.0
geoId-NAN,2004,351364.0,143025.0,150164.0,58175.0
geoId-NAN,2005,358339.0,141191.0,148168.0,68980.0
geoId-NAN,2006,338960.0,126524.0,142365.0,70071.0
geoId-NAN,2007,319988.0,121054.0,131426.0,67508.0
geoId-NAN,2008,297033.0,112746.0,115657.0,68630.0
geoId-NAN,2009,282766.0,110279.0,106474.0,66013.0
geoId-NAN,2010,271184.0,110281.0,94577.0,66326.0
geoId-NAN,2011,259394.0,110297.0,88598.0,60499.0
geoId-NAN,2012,253312.0,111498.0,85400.0,56414.0
geoId-NAN,2013,248365.0,113604.0,82364.0,52397.0
geoId-NAN,2014,246804.0,115444.0,82844.0,48516.0
geoId-NAN,2015,250938.0,119681.0,84426.0,46831.0
geoId-NAN,2016,252265.0,119033.0,85085.0,48147.0
geoId-NAN,2017,258823.0,125091.0,86256.0,47476.0
geoId-NAN,2018,272452.0,136142.0,88265.0,48045.0
geoId-NAN,2019,283144.0,144851.0,89130.0,49163.0
geoId-NAN,2020,293952.0,148696.0,93468.0,51788.0
geoId-NAN,2021,309190.0,161527.0,94375.0,53288.0
geoId-NBH,2004,95509.0,35192.0,42180.0,18137.0
geoId-NBH,2005,90087.0,32450.0,38448.0,19189.0
geoId-NBH,2006,86541.0,31870.0,34601.0,20070.0
geoId-NBH,2007,82095.0,29517.0,32038.0,20540.0
geoId-NBH,2008,74469.0,29151.0,26593.0,18725.0
geoId-NBH,2009,73739.0,30072.0,25622.0,18045.0
geoId-NBH,2010,71371.0,30268.0,23702.0,17401.0
geoId-NBH,2011,66949.0,28969.0,22356.0,15624.0
geoId-NBH,2012,69133.0,31622.0,22748.0,14763.0
geoId-NBH,2013,69991.0,33002.0,23076.0,13913.0
geoId-NBH,2014,69617.0,32735.0,23797.0,13085.0
geoId-NBH,2015,71301.0,34195.0,23534.0,13572.0
geoId-NBH,2016,72476.0,34462.0,24241.0,13773.0
geoId-NBH,2017,74548.0,35650.0,25058.0,13840.0
geoId-NBH,2018,79082.0,39580.0,25755.0,13747.0
geoId-NBH,2019,81524.0,40980.0,26461.0,14083.0
geoId-NBH,2020,85666.0,43113.0,27449.0,15104.0
geoId-NBH,2021,89275.0,45981.0,27651.0,15643.0
geoId-NTN,2004,68321.0,32847.0,27776.0,7698.0
geoId-NTN,2005,64203.0,31120.0,24094.0,8989.0
geoId-NTN,2006,61058.0,29615.0,23407.0,8036.0
geoId-NTN,2007,61103.0,28461.0,22034.0,10608.0
geoId-NTN,2008,59681.0,27665.0,20343.0,11673.0
geoId-NTN,2009,58753.0,28142.0,19812.0,10799.0
geoId-NTN,2010,53819.0,25900.0,16081.0,11838.0
geoId-NTN,2011,58123.0,27748.0,18948.0,11427.0
geoId-NTN,2012,57933.0,27711.0,18907.0,11315.0
geoId-NTN,2013,56763.0,27699.0,18930.0,10134.0
geoId-NTN,2014,56118.0,27302.0,19299.0,9517.0
geoId-NTN,2015,56091.0,27491.0,19048.0,9552.0
geoId-NTN,2016,55431.0,26619.0,19287.0,9525.0
geoId-NTN,2017,55968.0,26994.0,19259.0,9715.0
geoId-NTN,2018,55717.0,28217.0,17830.0,9670.0
geoId-NTN,2019,57398.0,28909.0,18815.0,9674.0
geoId-NTN,2020,58808.0,29233.0,19517.0,10058.0
geoId-NTN,2021,59821.0,30497.0,19201.0,10123.0
geoId-PTO,2004,133706.0,51706.0,56052.0,25948.0
geoId-PTO,2005,127828.0,47827.0,52751.0,27250.0
geoId-PTO,2006,123088.0,45139.0,49861.0,28088.0
geoId-PTO,2007,115425.0,44202.0,45144.0,26079.0
geoId-PTO,2008,108103.0,44099.0,40657.0,23347.0
geoId-PTO,2009,104750.0,45294.0,38227.0,21229.0
geoId-PTO,2010,104396.0,46205.0,34365.0,23826.0
geoId-PTO,2011,102653.0,46703.0,33934.0,22016.0
geoId-PTO,2012,100009.0,47046.0,33830.0,19133.0
geoId-PTO,2013,103165.0,50027.0,34048.0,19090.0
geoId-PTO,2014,105569.0,51726.0,35320.0,18523.0
geoId-PTO,2015,109610.0,54605.0,36300.0,18705.0
geoId-PTO,2016,113479.0,57312.0,37086.0,19081.0
geoId-PTO,2017,118117.0,60147.0,38083.0,19887.0
geoId-PTO,2018,125125.0,65230.0,39497.0,20398.0
geoId-PTO,2019,120948.0,66415.0,41195.0,13338.0
geoId-PTO,2020,134413.0,68894.0,44217.0,21302.0
geoId-PTO,2021,139142.0,70467.0,46848.0,21827.0
geoId-PYN,2004,86288.0,41068.0,31414.0,13806.0
geoId-PYN,2005,91694.0,40232.0,35161.0,16301.0
geoId-PYN,2006,90132.0,39646.0,34247.0,16239.0
geoId-PYN,2007,89009.0,39168.0,32744.0,17097.0
geoId-PYN,2008,87134.0,38094.0,31628.0,17412.0
geoId-PYN,2009,84596.0,38389.0,29217.0,16990.0
geoId-PYN,2010,84332.0,38527.0,28287.0,17518.0
geoId-PYN,2011,89315.0,38642.0,31418.0,19255.0
geoId-PYN,2012,83092.0,37050.0,28622.0,17420.0
geoId-PYN,2013,82955.0,37088.0,29132.0,16735.0
geoId-PYN,2014,82475.0,36129.0,29295.0,17051.0
geoId-PYN,2015,82042.0,36261.0,28726.0,17055.0
geoId-PYN,2016,80340.0,34411.0,28301.0,17628.0
geoId-PYN,2017,80235.0,34650.0,28433.0,17152.0
geoId-PYN,2018,81161.0,36149.0,27974.0,17038.0
geoId-PYN,2019,81755.0,36987.0,27505.0,17263.0
geoId-PYN,2020,82359.0,37013.0,27734.0,17612.0
geoId-PYN,2021,82800.0,39102.0,26255.0,17443.0
geoId-QBH,2004,104745.0,44772.0,42359.0,17614.0
geoId-QBH,2005,100504.0,40823.0,41858.0,17823.0
geoId-QBH,2006,98689.0,37209.0,40072.0,21408.0
geoId-QBH,2007,90223.0,35038.0,34816.0,20369.0
geoId-QBH,2008,88553.0,33182.0,33896.0,21475.0
geoId-QBH,2009,86274.0,34603.0,30829.0,20842.0
geoId-QBH,2010,83369.0,34605.0,28645.0,20119.0
geoId-QBH,2011,80657.0,34817.0,27066.0,18774.0
geoId-QBH,2012,78458.0,34291.0,26258.0,17909.0
geoId-QBH,2013,77347.0,34522.0,25839.0,16986.0
geoId-QBH,2014,77015.0,34199.0,26740.0,16076.0
geoId-QBH,2015,77060.0,35251.0,26719.0,15090.0
geoId-QBH,2016,76409.0,34386.0,26556.0,15467.0
geoId-QBH,2017,77999.0,35674.0,26613.0,15712.0
geoId-QBH,2018,80698.0,38135.0,26284.0,16279.0
geoId-QBH,2019,83422.0,39568.0,26694.0,17160.0
geoId-QBH,2020,85980.0,40603.0,28008.0,17369.0
geoId-QBH,2021,88269.0,44308.0,27234.0,16727.0
geoId-QNM,2004,170047.0,75155.0,66207.0,28685.0
geoId-QNM,2005,161654.0,66430.0,64563.0,30661.0
geoId-QNM,2006,163562.0,65799.0,63432.0,34331.0
geoId-QNM,2007,154619.0,59229.0,59889.0,35501.0
geoId-QNM,2008,145090.0,53978.0,55275.0,35837.0
geoId-QNM,2009,139553.0,53298.0,50730.0,35525.0
geoId-QNM,2010,139954.0,55027.0,48053.0,36874.0
geoId-QNM,2011,137096.0,54151.0,46653.0,36292.0
geoId-QNM,2012,131433.0,53629.0,44417.0,33387.0
geoId-QNM,2013,130528.0,54271.0,43535.0,32722.0
geoId-QNM,2014,128915.0,55063.0,43116.0,30736.0
geoId-QNM,2015,128192.0,56527.0,42355.0,29310.0
geoId-QNM,2016,126162.0,54687.0,42328.0,29147.0
geoId-QNM,2017,127738.0,56901.0,42344.0,28493.0
geoId-QNM,2018,128478.0,60183.0,42634.0,25661.0
geoId-QNM,2019,131877.0,61190.0,43342.0,27345.0
geoId-QNM,2020,134707.0,63265.0,44093.0,27349.0
geoId-QNM,2021,139802.0,68519.0,43496.0,27787.0
geoId-QNI,2004,141425.0,62989.0,56027.0,22409.0
geoId-QNI,2005,138726.0,56489.0,57137.0,25100.0
geoId-QNI,2006,137092.0,53829.0,56026.0,27237.0
geoId-QNI,2007,127853.0,49433.0,52645.0,25775.0
geoId-QNI,2008,123366.0,47026.0,47215.0,29125.0
geoId-QNI,2009,120127.0,46916.0,43997.0,29214.0
geoId-QNI,2010,113922.0,46412.0,38877.0,28633.0
geoId-QNI,2011,108953.0,43773.0,37202.0,27978.0
geoId-QNI,2012,107139.0,45633.0,35251.0,26255.0
geoId-QNI,2013,104300.0,46943.0,34012.0,23345.0
geoId-QNI,2014,102972.0,47228.0,34230.0,21514.0
geoId-QNI,2015,104649.0,48849.0,35327.0,20473.0
geoId-QNI,2016,102649.0,46918.0,35335.0,20396.0
geoId-QNI,2017,104250.0,47506.0,36304.0,20440.0
geoId-QNI,2018,105262.0,48842.0,36097.0,20323.0
geoId-QNI,2019,105664.0,48228.0,36826.0,20610.0
geoId-QNI,2020,108065.0,48833.0,37923.0,21309.0
geoId-QNI,2021,110107.0,52154.0,36351.0,21602.0
geoId-QNH,2004,110014.0,47057.0,42417.0,20540.0
geoId-QNH,2005,108634.0,44248.0,41337.0,23049.0
geoId-QNH,2006,107161.0,44632.0,37906.0,24623.0
geoId-QNH,2007,105348.0,41600.0,38895.0,24853.0
geoId-QNH,2008,101924.0,41570.0,35931.0,24423.0
geoId-QNH,2009,98486.0,41496.0,34508.0,22482.0
geoId-QNH,2010,100059.0,42275.0,32381.0,25403.0
geoId-QNH,2011,99050.0,45246.0,32195.0,21609.0
geoId-QNH,2012,96447.0,43284.0,32160.0,21003.0
geoId-QNH,2013,96482.0,46200.0,31764.0,18518.0
geoId-QNH,2014,97568.0,47863.0,30913.0,18792.0
geoId-QNH,2015,102779.0,50863.0,33023.0,18893.0
geoId-QNH,2016,105864.0,53103.0,33376.0,19385.0
geoId-QNH,2017,110041.0,55524.0,34885.0,19632.0
geoId-QNH,2018,115677.0,59914.0,36219.0,19544.0
geoId-QNH,2019,120857.0,61192.0,38736.0,20929.0
geoId-QNH,2020,126846.0,63404.0,41777.0,21665.0
geoId-QNH,2021,129339.0,65143.0,43064.0,21132.0
geoId-QTI,2004,75624.0,34247.0,29394.0,11983.0
geoId-QTI,2005,74852.0,31890.0,29715.0,13247.0
geoId-QTI,2006,73638.0,29719.0,29389.0,14530.0
geoId-QTI,2007,72472.0,28431.0,28521.0,15520.0
geoId-QTI,2008,69958.0,27424.0,26162.0,16372.0
geoId-QTI,2009,67672.0,26358.0,24255.0,17059.0
geoId-QTI,2010,65715.0,26774.0,22435.0,16506.0
geoId-QTI,2011,63551.0,26358.0,21552.0,15641.0
geoId-QTI,2012,61564.0,26110.0,20437.0,15017.0
geoId-QTI,2013,61733.0,27351.0,20422.0,13960.0
geoId-QTI,2014,61549.0,27641.0,20707.0,13201.0
geoId-QTI,2015,61270.0,28139.0,20646.0,12485.0
geoId-QTI,2016,60313.0,27343.0,20763.0,12207.0
geoId-QTI,2017,61118.0,27834.0,20851.0,12433.0
geoId-QTI,2018,49884.0,20757.0,16641.0,12486.0
geoId-QTI,2019,57450.0,25971.0,19110.0,12369.0
geoId-QTI,2020,64086.0,29391.0,21630.0,13065.0
geoId-QTI,2021,65688.0,31338.0,21351.0,12999.0
geoId-STG,2004,113915.0,63486.0,37855.0,12574.0
geoId-STG,2005,109925.0,59363.0,36451.0,14111.0
geoId-STG,2006,106527.0,57502.0,34455.0,14570.0
geoId-STG,2007,96041.0,56661.0,29019.0,10361.0
geoId-STG,2008,97315.0,50866.0,32631.0,13818.0
geoId-STG,2009,98065.0,52688.0,31478.0,13899.0
geoId-STG,2010,102914.0,59003.0,30068.0,13843.0
geoId-STG,2011,104674.0,58781.0,31756.0,14137.0
geoId-STG,2012,105959.0,58831.0,33188.0,13940.0
geoId-STG,2013,107649.0,59571.0,34818.0,13260.0
geoId-STG,2014,107953.0,58716.0,35823.0,13414.0
geoId-STG,2015,107904.0,58248.0,36034.0,13622.0
geoId-STG,2016,106830.0,56301.0,36271.0,14258.0
geoId-STG,2017,107261.0,56535.0,36395.0,14331.0
geoId-STG,2018,108573.0,58755.0,35607.0,14211.0
geoId-STG,2019,108039.0,57444.0,35657.0,14938.0
geoId-STG,2020,110115.0,57831.0,36815.0,15469.0
geoId-STG,2021,108262.0,57063.0,35058.0,16141.0
geoId-SLA,2004,100647.0,57090.0,32620.0,10937.0
geoId-SLA,2005,101986.0,53537.0,35699.0,12750.0
geoId-SLA,2006,99800.0,49815.0,36042.0,13943.0
geoId-SLA,2007,98292.0,48815.0,35611.0,13866.0
geoId-SLA,2008,96481.0,48605.0,34075.0,13801.0
geoId-SLA,2009,94565.0,48497.0,32962.0,13106.0
geoId-SLA,2010,97770.0,51564.0,32343.0,13863.0
geoId-SLA,2011,97793.0,54027.0,30497.0,13269.0
geoId-SLA,2012,99800.0,56294.0,31066.0,12440.0
geoId-SLA,2013,102265.0,58262.0,32214.0,11789.0
geoId-SLA,2014,105632.0,59818.0,34350.0,11464.0
geoId-SLA,2015,109795.0,61686.0,36141.0,11968.0
geoId-SLA,2016,114155.0,63255.0,38348.0,12552.0
geoId-SLA,2017,118533.0,64586.0,40100.0,13847.0
geoId-SLA,2018,123850.0,67361.0,41826.0,14663.0
geoId-SLA,2019,140500.0,69155.0,43582.0,27763.0
geoId-SLA,2020,132558.0,70026.0,45386.0,17146.0
geoId-SLA,2021,135131.0,70543.0,47296.0,17292.0
,2004,,,,
,2005,,,,
,2006,2140.0,,,2140.0
,2007,2145.0,,,2145.0
,2008,,,,
,2009,,,,
,2010,,,,
,2011,,,,
,2012,,,,
,2013,,,,
,2014,,,,
,2015,,,,
,2016,,,,
,2017,,,,
,2018,,,,
,2019,,,,
,2020,,,,
,2021,,,,
geoId-THA,2004,422675.0,165221.0,188242.0,69212.0
geoId-THA,2005,408056.0,147772.0,181684.0,78600.0
geoId-THA,2006,377253.0,136305.0,162389.0,78559.0
geoId-THA,2007,345941.0,122648.0,144247.0,79046.0
geoId-THA,2008,313774.0,117606.0,119716.0,76452.0
geoId-THA,2009,307528.0,125326.0,107118.0,75084.0
geoId-THA,2010,293690.0,118547.0,105951.0,69192.0
geoId-THA,2011,274863.0,116278.0,91270.0,67315.0
geoId-THA,2012,256484.0,110028.0,86488.0,59968.0
geoId-THA,2013,254874.0,112664.0,87317.0,54893.0
geoId-THA,2014,261083.0,118521.0,90854.0,51708.0
geoId-THA,2015,262609.0,122065.0,90119.0,50425.0
geoId-THA,2016,267336.0,126007.0,89570.0,51759.0
geoId-THA,2017,273169.0,130803.0,90564.0,51802.0
geoId-THA,2018,287617.0,143061.0,90653.0,53903.0
geoId-THA,2019,297686.0,151802.0,91828.0,54056.0
geoId-THA,2020,309541.0,157840.0,97889.0,53812.0
geoId-THA,2021,320627.0,167002.0,100196.0,53429.0
geoId-TBH,2004,171054.0,68816.0,72309.0,29929.0
geoId-TBH,2005,157692.0,61606.0,62190.0,33896.0
geoId-TBH,2006,166357.0,68333.0,62350.0,35674.0
geoId-TBH,2007,148140.0,58772.0,55040.0,34328.0
geoId-TBH,2008,141096.0,56410.0,50509.0,34177.0
geoId-TBH,2009,138884.0,58854.0,46425.0,33605.0
geoId-TBH,2010,139481.0,60643.0,48047.0,30791.0
geoId-TBH,2011,135380.0,57470.0,48057.0,29853.0
geoId-TBH,2012,136306.0,58441.0,46833.0,31032.0
geoId-TBH,2013,133136.0,60060.0,46006.0,27070.0
geoId-TBH,2014,135894.0,60301.0,46793.0,28800.0
geoId-TBH,2015,135606.0,62253.0,45163.0,28190.0
geoId-TBH,2016,134581.0,62755.0,44743.0,27083.0
geoId-TBH,2017,137983.0,63861.0,46213.0,27909.0
geoId-TBH,2018,143472.0,68174.0,47387.0,27911.0
